TIMESTAMP,wnd_spd,wnd_spd_max,wnd_spd_min,u_star,wnd_dir_sonic
27-11-15 06,0.769796,1.192618,0.346974,0.133024415,114.67435
27-11-15 07,1.370302,1.593475,1.147129,0.2694388,160.3456
27-11-15 08,1.4673035,1.736181,1.198426,0.3139539,5.53635
27-11-15 09,0.79901555,0.8398862,0.7581449,0.123654955,-71.644085
27-11-15 10,1.9028955,2.092381,1.71341,0.26019435,-9.0535915
27-11-15 11,2.881731,2.886418,2.877044,0.4709631,-20.3394
27-11-15 12,2.487899,2.620455,2.355343,0.4308208,-44.13922
27-11-15 13,2.655143,2.699627,2.610659,0.45438955,-74.751955
27-11-15 14,3.157014,3.66599,2.648038,0.46789375,-61.23973
27-11-15 15,1.7183745,1.967385,1.469364,0.2797385,-78.79123
27-11-15 16,3.063904,3.816472,2.311336,0.56551735,-106.7139
27-11-15 20,1.501079,1.501079,1.501079,0.109144,-73.38281
27-11-15 21,0.72116625,0.8033593,0.6389732,0.0805941,-1.760205
27-11-15 22,0.9792664,1.069014,0.8895188,0.05541424,128.9571
27-11-15 23,1.4207645,1.455372,1.386157,0.113284385,96.117805
27-12-15 00,0.77887285,0.8189021,0.7388436,0.0398557,-4.8955
27-12-15 01,0.8424689,0.9204492,0.7644886,0.081938635,-102.239335
27-12-15 02,2.0425255,2.358926,1.726125,0.3065045,-63.05185
27-12-15 03,0.75980315,1.031363,0.4882433,0.105539865,-25.548445
27-12-15 04,0.8439634,1.379625,0.3083018,0.09151049,-102.205485
27-12-15 05,1.0916446,1.230911,0.9523782,0.103758125,-66.7383
27-12-15 06,1.6830715,2.057333,1.30881,0.3059604,-99.518535
27-12-15 07,1.5848265,1.616315,1.553338,0.2800896,-87.17099
27-12-15 08,1.02717385,1.214457,0.8398907,0.20875335,-88.300795
27-12-15 09,0.68007815,0.6910381,0.6691182,0.1686969,-120.46932
27-12-15 10,1.9569125,2.253777,1.660048,0.42054375,-107.6947
27-12-15 11,1.757141,2.06061,1.453672,0.3489662,-82.94508
27-12-15 12,2.066522,2.346552,1.786492,0.43551415,-83.23901
27-12-15 13,2.3916515,2.471704,2.311599,0.4574202,-72.366105
27-12-15 14,2.9127385,3.256507,2.56897,0.41074685,53.610265
27-12-15 15,2.625761,3.006433,2.245089,0.44765075,122.3859
27-12-15 16,1.1824605,1.235331,1.12959,0.2299388,43.2630925
27-12-15 17,1.44795755,2.172882,0.7230331,0.22042455,1.461555
27-12-15 18,1.8389825,2.318055,1.35991,0.26310705,-44.05974
27-12-15 19,0.95493335,0.9650018,0.9448649,0.071436315,-97.134665
27-12-15 20,0.6327515,0.636727,0.628776,0.065727565,5.02955
27-12-15 21,0.8302352,0.967063,0.6934074,0.064311655,12.3005
27-12-15 22,0.99329565,1.72074,0.2658513,0.126095505,-83.46344
27-12-15 23,0.9944317,1.387281,0.6015824,0.097955715,-91.845625
28-01-15 00,1.3762195,1.540029,1.21241,0.2615675,-130.9896
28-01-15 01,0.7600478,0.8080962,0.7119994,0.131721615,21.86075
28-01-15 02,0.7035624,0.8848014,0.5223234,0.066487555,-133.85875
28-01-15 03,0.62152005,0.7206348,0.5224053,0.04680766,-91.4844
28-01-15 04,0.99256055,1.201647,0.7834741,0.118151205,6.892645
28-01-15 05,0.7786681,0.8869063,0.6704299,0.060326885,84.840715
28-01-15 06,1.02572855,1.080612,0.9708451,0.102397635,96.01087
28-01-15 07,0.90943185,1.230226,0.5886377,0.102933425,108.71605
28-01-15 08,0.7695021,0.8541099,0.6848943,0.164868,37.9854305
28-01-15 09,1.325732,1.408906,1.242558,0.27482895,-44.49278
28-01-15 10,1.90254,2.014868,1.790212,0.40637505,-75.66307
28-01-15 11,2.2769605,2.416486,2.137435,0.39166875,-95.27059
28-01-15 12,2.5400695,2.829683,2.250456,0.48287285,-114.76295
28-01-15 13,3.769178,3.922609,3.615747,0.7457205,-117.13965
28-01-15 14,3.699638,3.823042,3.576234,0.63087755,-14.95405
28-01-15 15,2.747219,2.944824,2.549614,0.2803867,-8.0043
28-01-15 16,1.545084,1.588335,1.501833,0.3027795,-147.53785
28-01-15 17,0.90860055,1.030756,0.7864451,0.087302115,14.1899
28-01-15 18,0.77608005,0.9474287,0.6047314,0.07828084,-59.466105
28-01-15 19,1.10504495,1.245721,0.9643689,0.063324375,23.6271
28-01-15 20,0.89895605,1.02811,0.7698021,0.097743825,-93.292495
28-01-15 21,1.1891715,1.280394,1.097949,0.10511592,-11.81375
28-01-15 22,1.2333231,1.72682,0.7398262,0.123885855,-163.5023
28-01-15 23,1.1075126,1.321805,0.8932202,0.12796355,-158.5791
28-02-15 00,0.7388985,1.018584,0.459213,0.085273715,17.36525
28-02-15 01,1.2597885,1.284114,1.235463,0.100876445,141.7088
28-02-15 02,1.7660215,1.833924,1.698119,0.254203,7.85245
28-02-15 03,1.2655622,1.546415,0.9847094,0.1774841,-158.6895
28-02-15 04,0.90556735,0.9472235,0.8639112,0.09137465,8.1057
28-02-15 05,1.358788,1.428626,1.28895,0.072436805,139.73745
28-02-15 06,1.647376,1.750989,1.543763,0.088956785,150.1149
28-02-15 07,2.236763,2.260856,2.21267,0.34012145,142.1833
28-02-15 08,2.4805425,2.686731,2.274354,0.40988745,129.6688
28-02-15 09,2.5080725,2.60535,2.410795,0.45270105,122.48555
28-02-15 10,2.439958,2.785347,2.094569,0.45266745,102.76325
28-02-15 11,1.410001,1.556721,1.263281,0.35199045,126.54145
28-02-15 12,1.213445,1.22576,1.20113,0.1878263,-39.719715
28-02-15 13,1.2617065,1.388088,1.135325,0.1724854,-122.574
28-02-15 14,2.571879,3.181666,1.962092,0.33065935,-52.16272
28-02-15 15,3.2207845,3.979904,2.461665,0.4986692,-77.07246
28-02-15 16,1.618223,1.879144,1.357302,0.25359535,-2.070435
28-02-15 17,1.4709545,1.65674,1.285169,0.2591825,61.562585
28-02-15 18,1.269483,1.34661,1.192356,0.21040765,11.2674885
28-02-15 19,0.84020465,0.955907,0.7245023,0.14173255,37.5043305
28-02-15 20,1.240533,1.255465,1.225601,0.15685835,10.16225
28-02-15 21,1.1441684,1.527618,0.7607188,0.195996135,12.3
28-02-15 22,0.78716985,1.094122,0.4802177,0.10353505,117.280315
28-02-15 23,1.239249,1.275815,1.202683,0.13915965,85.84149
28-03-15 00,1.05744155,1.323982,0.7909011,0.1015205,-144.9811
28-03-15 01,1.0321698,1.084024,0.9803156,0.058873305,140.23145
28-03-15 02,1.207074,1.358729,1.055419,0.08616108,7.95475
28-03-15 03,1.713268,1.831472,1.595064,0.1867666,-150.2753
28-03-15 04,1.7256405,1.829756,1.621525,0.24793455,-151.50185
28-03-15 05,0.82704725,1.082775,0.5713195,0.150809505,-11.9435
28-03-15 06,0.6079282,0.752014,0.4638424,0.058635455,-119.5086
28-03-15 07,0.64369225,0.7323728,0.5550117,0.102377755,-79.64263
28-03-15 08,1.9330465,2.093482,1.772611,0.39096365,-117.77345
28-03-15 09,2.5769955,2.667166,2.486825,0.46603605,-118.3168
28-03-15 10,3.3430075,3.346208,3.339807,0.6262006,-115.8634
28-03-15 11,3.215276,3.302137,3.128415,0.6104678,-91.850025
28-03-15 12,3.06668,3.200464,2.932896,0.57255635,-83.563995
28-03-15 13,2.745591,2.768319,2.722863,0.5087105,-78.11691
28-03-15 14,2.5126415,2.759197,2.266086,0.4864713,-73.0959
28-03-15 15,2.150732,2.234004,2.06746,0.38862985,-67.85486
28-03-15 16,2.0861405,2.236547,1.935734,0.37713575,-83.65373
28-03-15 17,2.041386,2.05123,2.031542,0.3623709,-102.804945
28-03-15 18,1.561353,1.708042,1.414664,0.17112875,-134.9672
28-03-15 19,1.769384,1.812347,1.726421,0.20675695,-134.27175
28-03-15 20,1.5709625,1.588218,1.553707,0.14705645,-126.7394
28-03-15 21,1.7608035,1.802602,1.719005,0.1694829,-121.3191
28-03-15 22,1.7164795,1.723386,1.709573,0.17535185,-118.75665
28-03-15 23,1.462887,1.524123,1.401651,0.14657745,-137.0598
28-04-15 00,1.229808,1.43449,1.025126,0.103070845,-120.1532
28-04-15 01,0.80091575,0.8936083,0.7082232,0.06492862,-130.0391
28-04-15 02,0.38370515,0.5320626,0.2353477,0.030598605,-145.31535
28-04-15 03,0.40421855,0.4212757,0.3871614,0.03650971,-96.42605
28-04-15 04,0.49488035,0.5002963,0.4894644,0.039261265,-148.8331
28-04-15 05,0.39205135,0.5014761,0.2826266,0.03772555,19.4905
28-04-15 06,0.54882365,0.7531534,0.3444939,0.04288495,-145.31445
28-04-15 07,1.202295,1.314954,1.089636,0.1328652,-89.441225
28-04-15 08,1.6697025,2.034958,1.304447,0.32137685,-62.00232
28-04-15 09,3.2606395,3.328932,3.192347,0.5770537,-64.88594
28-04-15 10,3.468707,3.59794,3.339474,0.60205225,-69.81731
28-04-15 11,3.4046915,3.413059,3.396324,0.6167038,-52.384335
28-04-15 12,2.514559,2.671221,2.357897,0.47538015,-52.48787
28-04-15 13,2.1374925,2.217925,2.05706,0.4015332,-96.47391
28-04-15 14,2.0539465,2.063946,2.043947,0.30077485,-80.219405
28-04-15 15,1.4125365,1.417631,1.407442,0.2281677,-14.3579735
28-04-15 16,1.0192598,1.217232,0.8212876,0.20733075,103.071855
28-04-15 17,1.21489625,1.567884,0.8619085,0.16979605,152.17205
28-04-15 18,0.87681195,0.9139124,0.8397115,0.08811269,-107.7888
28-04-15 19,0.57474315,0.8248844,0.3246019,0.069080565,-149.47865
28-04-15 20,1.360753,1.623389,1.098117,0.13748293,-114.66045
28-04-15 21,1.1782365,1.244365,1.112108,0.120434415,-113.00935
28-04-15 22,1.0930185,1.097086,1.088951,0.09433158,-104.511905
28-04-15 23,0.63406395,0.7302036,0.5379243,0.04565355,59.062925
28-05-15 00,0.93825355,1.301951,0.5745561,0.04612444,149.82615
28-05-15 01,1.3953135,1.429751,1.360876,0.042751615,146.52715
28-05-15 02,1.5687955,1.733404,1.404187,0.031651015,144.60475
28-05-15 03,1.5398255,1.594624,1.485027,0.036630825,147.14475
28-05-15 04,1.195946,1.263973,1.127919,0.031999865,141.0904
28-05-15 05,1.1986125,1.275137,1.122088,0.0470227,158.12525
28-05-15 06,1.00658065,1.199304,0.8138573,0.09605365,142.5651
28-05-15 07,0.4480999,0.5522681,0.3439317,0.034595105,-42.125595
28-05-15 08,0.43269155,0.4421808,0.4232023,0.04655124,-36.3079765
28-05-15 09,0.76507065,0.870384,0.6597573,0.14467756,31.28991
28-05-15 10,1.0335625,1.040486,1.026639,0.25681935,156.8566
28-05-15 11,1.443801,1.742843,1.144759,0.23503275,-85.90905
28-05-15 12,1.23796285,1.522368,0.9535577,0.25510995,-39.510605
28-05-15 13,2.314052,2.722492,1.905612,0.3164757,-99.656365
28-05-15 14,1.805367,1.82799,1.782744,0.3220492,-147.19855
28-05-15 15,1.06028695,1.24369,0.8768839,0.15389555,-144.70755
28-05-15 16,1.6902255,2.013914,1.366537,0.1654916,-42.69621
28-05-15 17,1.07222955,1.172224,0.9722351,0.10835329,-154.8304
28-05-15 18,1.14731075,1.340581,0.9540405,0.097616425,-168.37495
28-05-15 19,1.680585,1.804539,1.556631,0.15847145,-171.82895
28-05-15 20,1.793247,2.469662,1.116832,0.27053175,-91.975445
28-05-15 21,1.2482225,1.343969,1.152476,0.14792925,-172.37515
28-05-15 22,2.2811625,2.420578,2.141747,0.32189125,-168.57965
28-05-15 23,2.672394,2.68484,2.659948,0.39569925,3.88095
28-06-15 00,1.00663005,1.251803,0.7614571,0.14324945,-112.8107
28-06-15 01,1.0895811,1.21343,0.9657322,0.12557915,-123.4422
28-06-15 02,1.5168045,1.699417,1.334192,0.2273853,-129.7488
28-06-15 03,1.3872175,1.413915,1.36052,0.2107143,-119.86355
28-06-15 04,1.79746,1.839496,1.755424,0.2314949,-122.84955
28-06-15 05,1.16079935,1.587314,0.7342847,0.144132635,11.4156
28-06-15 06,0.98053615,1.129408,0.8316643,0.08880531,-131.71835
28-06-15 07,1.335788,1.404904,1.266672,0.1254058,-109.7272
28-06-15 08,1.832755,2.15381,1.5117,0.3257663,-93.886825
28-06-15 09,3.630375,4.094837,3.165913,0.6446225,-75.79564
28-06-15 10,3.547408,3.586555,3.508261,0.64436565,-74.52693
28-06-15 11,3.2914585,3.343012,3.239905,0.63566985,-70.44049
28-06-15 12,3.3529485,3.488772,3.217125,0.6386306,-73.36317
28-06-15 13,3.0419565,3.257611,2.826302,0.57646725,-67.623565
28-06-15 14,3.0466645,3.047964,3.045365,0.58632075,-65.196565
28-06-15 15,3.2451015,3.291293,3.19891,0.61372255,-78.44081
28-06-15 16,3.1124945,3.179188,3.045801,0.5698493,-79.21283
28-06-15 17,2.2299065,2.570277,1.889536,0.3663078,-86.00964
28-06-15 18,1.766132,1.807765,1.724499,0.19268235,-107.49075
28-06-15 19,1.833651,1.966612,1.70069,0.21139575,-106.8995
28-06-15 20,1.8414315,1.904219,1.778644,0.21355755,-109.0399
28-06-15 21,1.908977,1.951619,1.866335,0.2157754,-112.4294
28-06-15 22,2.2108755,2.257797,2.163954,0.33652585,-107.2365
28-06-15 23,2.4182505,2.701303,2.135198,0.37153325,-108.34095
28-07-15 00,1.504988,1.507215,1.502761,0.1326186,-121.18915
28-07-15 01,1.342539,1.520141,1.164937,0.1187142,-117.8977
28-07-15 02,0.7205596,0.9006587,0.5404605,0.041963065,-102.63435
28-07-15 03,0.6798305,0.9654014,0.3942596,0.07264241,-77.25102
28-07-15 04,2.000116,2.02864,1.971592,0.23505135,-107.39455
28-07-15 05,1.4112835,1.66006,1.162507,0.1475199,-115.36565
28-07-15 06,1.603822,1.68782,1.519824,0.19334225,-106.769685
28-07-15 07,2.052261,2.078871,2.025651,0.3204832,-54.45625
28-07-15 08,2.1137815,2.23471,1.992853,0.35860215,-52.46034
28-07-15 09,2.939216,2.940568,2.937864,0.49984825,-60.02156
28-07-15 10,2.907058,3.320222,2.493894,0.49344655,-50.099795
28-07-15 11,3.291233,3.497828,3.084638,0.5701518,-38.83255
28-07-15 12,3.164195,3.437858,2.890532,0.54094655,-53.444015
28-07-15 13,2.7781365,2.7948,2.761473,0.5197123,-53.946245
28-07-15 14,1.9452045,1.990621,1.899788,0.4168513,-67.451615
28-07-15 15,2.3544005,2.652779,2.056022,0.4642978,-94.54086
28-07-15 16,2.182719,2.570436,1.795002,0.3641248,-106.33275
28-07-15 17,1.758559,1.917584,1.599534,0.2855171,-116.70865
28-07-15 18,1.9995735,2.014591,1.984556,0.2526084,-124.8905
28-07-15 19,2.1362035,2.205771,2.066636,0.2241506,-121.2631
28-07-15 20,2.2467135,2.310621,2.182806,0.24128965,-119.2021
28-07-15 21,2.325176,2.396101,2.254251,0.2497277,-118.8415
28-07-15 22,2.2312495,2.280695,2.181804,0.23868955,-117.0181
28-07-15 23,2.4431505,2.475008,2.411293,0.3021052,-121.3244
28-08-15 00,3.3040505,3.392448,3.215653,0.59074985,174.06325
28-08-15 01,2.8553285,2.884469,2.826188,0.47322135,-171.37535
28-08-15 02,2.741227,2.892884,2.58957,0.41725185,-160.6449
28-08-15 03,2.192631,2.308358,2.076904,0.39857805,-154.41595
28-08-15 04,1.0888784,1.52509,0.6526668,0.19465055,-144.7599
28-08-15 05,1.3315825,1.661998,1.001167,0.2009108,-136.4407
28-08-15 06,1.8812935,1.98485,1.777737,0.2891064,-129.839
28-08-15 07,2.325385,2.365988,2.284782,0.3757946,-111.30555
28-08-15 08,2.5048675,2.721478,2.288257,0.4671832,-87.239255
28-08-15 09,2.9759875,3.041527,2.910448,0.50656635,-75.964675
28-08-15 10,3.209909,3.717019,2.702799,0.6414492,-85.81842
28-08-15 11,3.3830515,3.490218,3.275885,0.64398135,-88.05429
28-08-15 12,3.306186,3.418685,3.193687,0.59830585,-74.894745
28-08-15 13,2.647399,2.758046,2.536752,0.5142461,-77.808775
28-08-15 14,2.085337,2.225811,1.944863,0.40598575,-94.11255
28-08-15 15,2.019386,2.090114,1.948658,0.3521235,-69.25708
28-08-15 16,1.539107,1.656526,1.421688,0.21766915,-129.894
28-08-15 17,1.5916105,1.674061,1.50916,0.19482165,-142.53125
28-08-15 18,2.4530915,2.509145,2.397038,0.36925945,-136.46845
28-08-15 19,2.300159,2.543352,2.056966,0.3204892,-134.7918
28-08-15 20,2.690928,2.973979,2.407877,0.3785944,-160.2148
28-08-15 21,2.7894485,2.867177,2.71172,0.38848665,-167.7039
28-08-15 22,2.497791,2.65733,2.338252,0.3772961,-169.2279
28-08-15 23,2.8406095,2.887036,2.794183,0.4692307,-149.5873
28-09-15 00,1.06771925,1.182189,0.9532495,0.026346115,129.3806
28-09-15 01,1.18901,1.194751,1.183269,0.05313613,105.95725
28-09-15 02,1.6374395,1.799026,1.475853,0.1118172,114.15255
28-09-15 03,0.76323325,1.110288,0.4161785,0.057223985,64.998705
28-09-15 04,1.0634381,1.305726,0.8211502,0.101886265,2.4078
28-09-15 05,1.670212,1.900086,1.440338,0.27648035,178.5667
28-09-15 06,2.8206375,3.036824,2.604451,0.48459175,154.1411
28-09-15 07,2.737611,2.765884,2.709338,0.44378495,-8.48275
